Gene ID	Gene Name	SRR1028343	SRR1028346	SRR1028347	SRR1028344	SRR1028349	SRR1028348	SRR1028345
ENSG00000116273	PHF13	2065	4034	1643	1881	2649	3484	3643
ENSG00000116285	ERRFI1	1713	2325	2273	1350	3002	3934	2021
ENSG00000116288	PARK7	4100	6843	3487	4085	6552	8613	6300
ENSG00000116299	ELAPOR1	57	40	45	16	68	68	29
ENSG00000116329	OPRD1	127	282	141	91	197	262	291
ENSG00000116337	AMPD2	1413	2407	886	1004	1588	2247	2304
ENSG00000116350	SRSF4	4318	9197	3347	3388	4656	6236	8331
ENSG00000116353	MECR	619	1087	579	614	565	779	1079
ENSG00000116396	KCNC4	433	970	804	391	789	1115	944
ENSG00000116406	EDEM3	1783	3754	1085	1128	1876	1993	3009
ENSG00000116455	WDR77	940	2059	1138	987	2042	2538	1884
ENSG00000116459	ATP5PB	3043	4921	2830	2830	4474	5962	4298
ENSG00000116473	RAP1A	1204	2221	771	1028	1144	1389	1753
ENSG00000116478	HDAC1	3252	8383	3929	3295	6943	9432	7678
ENSG00000116489	CAPZA1	4553	8401	3843	3973	5719	7053	6929
ENSG00000116497	S100PBP	2089	4385	2181	1821	3415	4294	3637
ENSG00000116514	RNF19B	525	921	636	386	692	896	883
ENSG00000116521	SCAMP3	1235	2122	889	966	1157	1490	2043
ENSG00000116525	TRIM62	462	740	297	396	500	668	747
ENSG00000116539	ASH1L	2243	5996	1794	1542	2587	3050	5228
ENSG00000116544	DLGAP3	148	356	401	143	1030	1505	404
ENSG00000116560	SFPQ	17311	38848	7258	14800	28985	37789	32672
ENSG00000116574	RHOU	1784	2856	1103	1013	191	224	2425
ENSG00000116580	GON4L	1713	3741	1403	1279	2255	2935	3565
ENSG00000116584	ARHGEF2	2806	6250	2039	2144	2862	4026	5892
ENSG00000116586	LAMTOR2	612	929	464	645	631	908	950
ENSG00000116604	MEF2D	1003	1643	1049	790	1504	2021	1613
ENSG00000116641	DOCK7	3533	8967	1539	2528	2003	2356	7453
ENSG00000116649	SRM	1955	3519	2728	2045	4451	6040	3499
ENSG00000116652	DLEU2L	11	42	4	3	3	9	42
ENSG00000116661	FBXO2	435	359	1464	454	1881	2551	390
ENSG00000116663	FBXO6	54	85	42	39	60	95	67
ENSG00000116667	C1orf21	1396	1841	1100	849	1129	1426	1626
ENSG00000116668	SWT1	335	757	250	296	350	444	584
ENSG00000116670	MAD2L2	3805	5543	7674	4267	8823	12401	5311
ENSG00000116675	DNAJC6	240	277	330	185	183	210	224
ENSG00000116678	LEPR	425	942	373	299	235	297	697
ENSG00000116679	IVNS1ABP	5726	16776	5777	5094	5943	7362	14357
ENSG00000116685	KIAA2013	1347	2335	1172	1213	1730	2362	2219
ENSG00000116688	MFN2	4046	6918	3370	3048	5249	6680	6631
ENSG00000116690	PRG4	179	96	2	19	0	6	63
ENSG00000116691	MIIP	1168	1828	1384	1130	1758	2461	1787
ENSG00000116698	SMG7	3670	8156	4058	2766	5824	7480	6976
ENSG00000116701	NCF2	4	10	5	7	3	10	4
ENSG00000116703	PDC	0	3	0	0	1	0	4
ENSG00000116704	SLC35D1	681	1574	285	409	390	450	1331
ENSG00000116711	PLA2G4A	125	91	115	61	89	86	63
ENSG00000116717	GADD45A	489	992	436	357	407	607	898
ENSG00000116721	PRAMEF1	0	0	0	0	0	0	0
ENSG00000116726	PRAMEF12	0	0	0	0	4	0	0
ENSG00000116729	WLS	3947	11459	779	2764	389	542	10248
ENSG00000116731	PRDM2	2243	4564	1018	1425	1337	1738	3853
ENSG00000116741	RGS2	569	847	436	499	519	635	747
ENSG00000116745	RPE65	23	12	1	13	1	0	7
ENSG00000116747	RO60	2713	6181	2060	1895	2894	3344	4841
ENSG00000116748	AMPD1	0	0	0	0	0	0	0
ENSG00000116750	UCHL5	1137	2561	888	1065	1689	1909	2053
ENSG00000116752	BCAS2	1211	1950	939	1107	1621	2063	1538
ENSG00000116754	SRSF11	6199	15476	5608	5621	9015	11679	12080
ENSG00000116761	CTH	279	598	782	316	826	1022	501
ENSG00000116771	AGMAT	47	60	156	49	262	382	62
ENSG00000116774	OLFML3	3874	8119	3089	6547	3919	5339	7612
ENSG00000116783	TNNI3K	2	5	1	0	0	1	1
ENSG00000116785	CFHR3	15	24	5	15	13	20	28
ENSG00000116786	PLEKHM2	2588	4569	2152	2179	2526	3440	4391
ENSG00000116791	CRYZ	1573	2943	1035	1446	1108	1372	2428
ENSG00000116793	PHTF1	1223	3123	656	1033	1004	1281	2744
ENSG00000116809	ZBTB17	916	1431	560	690	682	1019	1531
ENSG00000116815	CD58	135	210	89	103	114	138	153
ENSG00000116819	TFAP2E	22	54	66	19	31	31	51
ENSG00000116824	CD2	2	0	0	0	0	0	0
ENSG00000116830	TTF2	2120	5646	3271	2213	4284	5278	4989
ENSG00000116833	NR5A2	145	727	93	142	248	298	592
ENSG00000116852	KIF21B	2977	4113	1059	1535	1775	2396	3819
ENSG00000116857	TMEM9	2755	4148	2165	2449	2942	4055	3899
ENSG00000116863	ADPRS	908	1322	603	822	935	1145	1224
ENSG00000116871	MAP7D1	4850	7618	1699	3427	1617	2284	7307
ENSG00000116874	WARS2	524	1264	434	468	588	717	1060
ENSG00000116882	HAO2	4	12	0	2	2	0	12
ENSG00000116883		172	480	119	161	173	193	433
ENSG00000116885	OSCP1	142	227	79	94	67	105	183
ENSG00000116898	MRPS15	1420	2792	1697	1647	2464	3323	2606
ENSG00000116903	EXOC8	497	914	453	349	621	874	787
ENSG00000116906	GNPAT	2317	4725	1083	1737	1734	2218	3909
ENSG00000116918	TSNAX	1033	1896	704	985	1523	1827	1442
ENSG00000116922	C1orf109	836	1492	840	811	1287	1632	1362
ENSG00000116954	RRAGC	438	706	449	374	578	665	569
ENSG00000116962	NID1	5405	17243	3048	3746	3820	4962	15546
ENSG00000116977	LGALS8	740	1923	375	599	576	716	1613
ENSG00000116981	NT5C1A	0	0	0	1	0	0	0
ENSG00000116983	HPCAL4	58	8	7	23	21	23	6
ENSG00000116984	MTR	3205	7580	1895	2342	2879	3694	6529
ENSG00000116985	BMP8B	36	71	16	29	34	45	72
ENSG00000116990	MYCL	1457	2441	694	1271	827	1160	2280
ENSG00000116991	SIPA1L2	4504	6198	901	2038	1376	1714	5638
ENSG00000116996	ZP4	0	0	0	0	0	0	0
ENSG00000117000	RLF	1561	4737	1279	1394	2109	2521	3858
ENSG00000117009	KMO	9	29	2	5	0	4	22
ENSG00000117010	ZNF684	171	222	117	96	132	193	207
ENSG00000117013	KCNQ4	83	144	172	73	179	227	135
ENSG00000117016	RIMS3	1396	2415	1503	1012	1184	1508	2154
ENSG00000117020	AKT3	3476	4388	1069	1703	1047	1306	3796
ENSG00000117036	ETV3	1428	2416	1279	1063	1635	2123	2217
ENSG00000117054	ACADM	2032	3229	1235	1842	2058	2517	2397
ENSG00000117069	ST6GALNAC5	1082	3388	298	867	125	169	2910
ENSG00000117090	SLAMF1	0	2	0	1	0	1	1
ENSG00000117091	CD48	5	6	4	9	0	0	6
ENSG00000117114	ADGRL2	14286	35328	4778	9938	5104	5974	29811
ENSG00000117115	PADI2	165	286	153	168	174	214	266
ENSG00000117118	SDHB	1259	2092	1553	1227	2300	3022	1894
ENSG00000117122	MFAP2	1776	3276	1380	1676	1718	2443	3205
ENSG00000117133	RPF1	1267	2239	808	1297	1605	1988	1948
ENSG00000117139	KDM5B	10225	21849	10843	8560	15331	19375	19233
ENSG00000117143	UAP1	1161	2113	1000	903	1428	1829	1773
ENSG00000117148	ACTL8	1	9	14	9	21	31	10
ENSG00000117151	CTBS	142	263	109	128	135	121	211
ENSG00000117152	RGS4	212	300	246	103	108	108	223
ENSG00000117153	KLHL12	1700	3492	1709	1479	2268	2869	3011
ENSG00000117154	IGSF21	57	68	82	74	85	103	82
ENSG00000117155	SSX2IP	1207	1619	780	789	1082	1258	1287
ENSG00000117174	ZNHIT6	916	2212	681	618	1543	1845	1755
ENSG00000117215	PLA2G2D	1	0	0	0	0	0	0
ENSG00000117222	RBBP5	1263	2782	1058	1018	1841	2155	2346
ENSG00000117226	GBP3	49	64	45	37	60	94	51
ENSG00000117228	GBP1	22	41	13	16	22	17	32
ENSG00000117242	PINK1-AS	165	251	66	134	114	160	220
ENSG00000117245	KIF17	355	748	740	345	771	1087	716
ENSG00000117262	GPR89A	31	70	36	42	46	81	86
ENSG00000117266	CDK18	976	2752	1600	1082	1638	2307	2706
ENSG00000117280	RAB29	287	550	602	221	759	933	440
ENSG00000117281	CD160	9	26	2	1	7	10	27
ENSG00000117298	ECE1	4184	9453	2561	3440	3098	4133	8839
ENSG00000117305	HMGCL	541	1011	526	571	505	686	959
ENSG00000117308	GALE	635	995	305	627	537	821	985
ENSG00000117318	ID3	4251	9698	1878	4168	1199	1716	9560
ENSG00000117322	CR2	35	25	215	61	424	533	15
ENSG00000117335	CD46	3086	7245	3183	2520	3891	4585	5808
ENSG00000117360	PRPF3	1211	2639	960	1057	1712	2199	2445
ENSG00000117362	APH1A	4608	6065	3308	3578	3853	5205	5673
ENSG00000117385	P3H1	2435	4743	1322	1998	2127	3181	4483
ENSG00000117394	SLC2A1	8514	28134	5806	10711	10236	13823	27030
ENSG00000117395	EBNA1BP2	1320	2167	1595	1399	3675	4981	2068
ENSG00000117399	CDC20	3814	7519	4447	3790	7141	9631	7007
ENSG00000117400	MPL	7	13	10	3	7	8	12
ENSG00000117407	ARTN	51	80	104	79	139	205	83
ENSG00000117408	IPO13	1108	1594	874	879	1334	1884	1535
ENSG00000117410	ATP6V0B	1548	1992	1370	1458	2151	2842	1785
ENSG00000117411	B4GALT2	2789	4249	2136	2343	2293	3244	4263
ENSG00000117419	ERI3	1558	2832	1327	1418	2022	2738	2672
ENSG00000117425	PTCH2	24	28	31	5	61	77	43
ENSG00000117448	AKR1A1	3194	4861	3606	2999	3994	5223	4687
ENSG00000117450	PRDX1	6503	12412	11414	7377	17257	22807	11380
ENSG00000117461	PIK3R3	2079	3088	428	1147	695	858	2625
ENSG00000117472	TSPAN1	2	10	4	1	5	6	9
ENSG00000117475	BLZF1	425	821	296	381	541	636	680
ENSG00000117477	CCDC181	296	382	135	202	188	226	272
ENSG00000117479	SLC19A2	728	1091	1107	630	1105	1360	954
ENSG00000117480	FAAH	118	196	155	115	233	367	215
ENSG00000117481	NSUN4	702	1374	491	533	765	1002	1256
ENSG00000117500	TMED5	1898	3633	1467	1404	2144	2519	2875
ENSG00000117501	MROH9	0	10	1	1	0	1	12
ENSG00000117505	DR1	3265	6382	3352	2692	4340	5281	5212
ENSG00000117507	FMO6P	2	5	0	0	0	0	3
ENSG00000117519	CNN3	9460	16503	5115	7038	6566	8237	13882
ENSG00000117523	PRRC2C	14204	38494	13445	11071	22664	28266	33492
ENSG00000117525	F3	366	703	349	354	391	514	552
ENSG00000117528	ABCD3	1620	2732	1134	1084	1827	2304	2234
ENSG00000117533	VAMP4	586	1021	402	423	421	539	829
ENSG00000117543	DPH5	1150	2245	1164	1050	1361	1695	1955
ENSG00000117560	FASLG	0	1	0	0	0	0	1
ENSG00000117569	PTBP2	3066	5095	1291	2361	2511	3052	4126
ENSG00000117586	TNFSF4	29	94	43	33	31	34	94
ENSG00000117592	PRDX6	5458	11935	8001	5948	13877	17638	10247
ENSG00000117593	DARS2	1627	3696	1478	1517	3062	3892	3018
ENSG00000117594	HSD11B1	3	2	2	1	4	0	2
ENSG00000117595	IRF6	249	247	730	270	837	1020	175
ENSG00000117597	UTP25	735	1706	664	624	1167	1589	1393
ENSG00000117598	PLPPR5	133	187	75	96	114	112	159
ENSG00000117600	PLPPR4	333	100	183	134	292	337	84
ENSG00000117601	SERPINC1	1	8	9	4	2	3	3
ENSG00000117602	RCAN3	642	1264	1158	735	914	1199	1053
ENSG00000117614	SYF2	1182	1795	832	1060	1182	1529	1493
ENSG00000117616	RSRP1	657	1622	424	586	584	736	1451
ENSG00000117620	SLC35A3	516	1353	607	526	934	1134	1040
ENSG00000117625	RCOR3	997	2059	593	780	1071	1390	1812
ENSG00000117632	STMN1	20040	30970	8614	15867	12534	16665	26710
ENSG00000117640	MTFR1L	914	1509	542	691	662	843	1423
ENSG00000117643	MAN1C1	786	646	674	439	886	1184	600
ENSG00000117650	NEK2	1290	2789	1099	1092	1000	1322	2274
ENSG00000117676	RPS6KA1	1075	2411	2326	1328	2904	3859	2218
ENSG00000117682	DHDDS	945	1762	1299	910	1702	2138	1636
ENSG00000117691	NENF	393	402	321	345	438	592	361
ENSG00000117697	NSL1	1298	2416	1097	1209	1811	2154	2070
ENSG00000117707	PROX1	377	984	90	269	162	144	822
ENSG00000117713	ARID1A	11709	28439	7802	8474	12221	16191	25823
ENSG00000117724	CENPF	14807	40949	10129	10634	15419	18212	34091
ENSG00000117748	RPA2	2235	4099	1873	2153	3232	4084	3653
ENSG00000117751	PPP1R8	2005	3712	1476	1713	2708	3516	3223
ENSG00000117758	STX12	1061	1329	583	672	564	707	1125
ENSG00000117791	MTARC2	158	230	164	184	127	178	183
ENSG00000117834	SLC5A9	15	197	3	69	5	8	174
ENSG00000117859	OSBPL9	3330	7279	3564	2867	4516	5662	6199
ENSG00000117862	TXNDC12	390	629	442	337	647	811	581
ENSG00000117868	ESYT2	1802	3360	2149	1263	2303	2932	2875
ENSG00000117877	POLR1G	262	493	372	308	693	940	398
ENSG00000117899	MESD	2288	4789	1679	1988	2882	3731	4159
ENSG00000117906	RCN2	6439	11359	4112	5011	6258	7648	9158
ENSG00000117971	CHRNB4	111	138	95	64	161	221	104
ENSG00000117983	MUC5B	9	36	8	7	8	9	34
ENSG00000117984	CTSD	1613	2666	1960	1660	2904	4028	2554
ENSG00000118004	COLEC11	3	17	3	2	8	12	15
ENSG00000118007	STAG1	1345	2667	683	881	1770	2223	2278
ENSG00000118017	A4GNT	0	1	0	1	0	0	1
ENSG00000118046	STK11	2344	3552	2012	2041	2500	3552	3669
ENSG00000118058	KMT2A	4799	11580	2915	3130	4818	5697	10184
ENSG00000118094	TREH	15	18	4	1	2	4	15
ENSG00000118096	IFT46	657	1147	314	511	493	653	1049
ENSG00000118113	MMP8	1	2	0	1	2	1	0
ENSG00000118137	APOA1	293	492	239	377	10	18	465
ENSG00000118156	ZNF541	1	7	5	0	7	16	3
ENSG00000118160	SLC8A2	316	616	444	280	510	788	585
ENSG00000118162	KPTN	536	792	408	512	711	978	828
ENSG00000118181	RPS25	9453	15097	9519	8805	11909	16110	13073
ENSG00000118193	KIF14	1854	5519	1738	1473	2587	3030	4347
ENSG00000118194	TNNT2	15	55	18	19	10	14	53
ENSG00000118197	DDX59	508	1050	458	532	504	685	908
ENSG00000118200	CAMSAP2	3226	6642	2400	1994	3685	4311	5526
ENSG00000118217	ATF6	2489	5361	1633	1733	1448	1825	4496
ENSG00000118231	CRYGD	0	0	6	0	38	44	0
ENSG00000118242	MREG	367	624	743	439	1031	1304	524
ENSG00000118245	TNP1	1	4	0	0	0	0	1
ENSG00000118246	FASTKD2	1562	2989	1525	1473	2705	3298	2616
ENSG00000118257	NRP2	3244	7138	805	2059	451	602	6226
ENSG00000118260	CREB1	3030	6393	2035	2380	3225	3871	5230
ENSG00000118263	KLF7	1271	2220	458	908	562	703	1954
ENSG00000118271	TTR	41	0	132	21	2	0	1
ENSG00000118276	B4GALT6	827	2464	1034	849	2557	2855	1990
ENSG00000118292	C1orf54	308	548	117	227	105	138	501
ENSG00000118298	CA14	1805	3966	1433	1771	1535	2172	3810
ENSG00000118307	CFAP94	18	34	10	9	14	9	26
ENSG00000118308	IRAG2	4	3	2	1	2	4	1
ENSG00000118322	ATP10B	669	41	13	199	2	1	47
ENSG00000118363	SPCS2	762	1228	373	586	834	1115	1019
ENSG00000118369	USP35	384	555	209	288	283	427	554
ENSG00000118402	ELOVL4	425	557	789	336	1021	1193	409
ENSG00000118407	FILIP1	414	1163	347	376	289	357	994
ENSG00000118412	CASP8AP2	1944	5320	1069	1529	2176	2578	4201
ENSG00000118418	HMGN3	1875	3388	1553	2018	2815	3729	2837
ENSG00000118420	UBE3D	244	516	284	222	374	495	526
ENSG00000118432	CNR1	1656	573	86	456	139	150	534
ENSG00000118434	SPACA1	0	0	0	0	1	1	1
ENSG00000118454	ANKRD13C	1142	2274	995	906	1254	1565	1893
ENSG00000118473	SGIP1	170	91	133	84	133	165	90
ENSG00000118482	PHF3	3941	11369	4343	3383	7308	8661	9298
ENSG00000118491	ZC2HC1B	0	0	0	0	0	1	0
ENSG00000118492	ADGB	1	2	5	0	1	2	2
ENSG00000118495	PLAGL1	337	1754	97	260	95	114	1434
ENSG00000118496	FBXO30	1722	4639	1396	1535	2269	2678	3828
ENSG00000118503	TNFAIP3	412	735	229	280	266	329	626
ENSG00000118507	AKAP7	468	527	387	322	553	670	470
ENSG00000118508	RAB32	410	430	144	270	153	184	364
ENSG00000118513	MYB	131	158	227	104	224	246	151
ENSG00000118514	ALDH8A1	5	4	2	2	3	1	11
ENSG00000118515	SGK1	339	629	733	351	1475	1867	528
ENSG00000118518	RNF146	1368	2201	714	1010	955	1310	1924
ENSG00000118520	ARG1	6	22	1	3	6	13	15
ENSG00000118523	CCN2	5000	6789	2768	3958	2542	3366	6286
ENSG00000118526	TCF21	1	15	2	0	1	9	14
ENSG00000118557	PMFBP1	82	229	24	54	12	30	168
ENSG00000118564	FBXL5	2538	3558	1845	1957	2645	3340	3136
ENSG00000118579	MED28	4852	10247	4091	3899	6199	7958	8649
ENSG00000118596	SLC16A7	212	513	349	166	602	684	406
ENSG00000118600	RXYLT1	296	563	172	229	290	384	456
ENSG00000118620	ZNF430	452	952	493	374	804	980	825
ENSG00000118640	VAMP8	334	733	525	543	736	1006	664
ENSG00000118655	DCLRE1B	730	1386	422	582	719	937	1227
ENSG00000118680	MYL12B	3658	5003	3769	3812	5018	6523	4251
ENSG00000118689	FOXO3	1079	2178	742	670	1086	1334	1869
ENSG00000118690	ARMC2	104	216	84	92	140	170	190
ENSG00000118702	GHRH	4	3	1	2	1	1	1
ENSG00000118705	RPN2	8703	17184	10050	8234	20227	25934	15527
ENSG00000118707	TGIF2	3362	7237	3994	2853	6398	8296	6412
ENSG00000118729	CASQ2	6	2	5	4	0	0	3
ENSG00000118733	OLFM3	98	577	22	82	19	13	482
ENSG00000118762	PKD2	1543	4135	1361	1467	2699	3258	3492
ENSG00000118777	ABCG2	124	567	360	149	384	404	500
ENSG00000118785	SPP1	151	578	973	220	1442	1965	411
ENSG00000118804	STBD1	33	58	38	31	27	33	32
ENSG00000118816	CCNI	12833	28467	8236	9206	9251	11679	23632
ENSG00000118849	RARRES1	24	26	9	20	9	24	32
ENSG00000118855	MFSD1	504	812	416	402	831	1098	698
ENSG00000118873	RAB3GAP2	2537	5273	2837	1957	3754	4535	4284
ENSG00000118894	EEF2KMT	261	493	273	239	460	664	449
ENSG00000118898	PPL	861	1269	2598	1019	3509	4876	1231
ENSG00000118900	UBN1	2648	5461	2243	1898	3297	4267	4962
ENSG00000118903	BTF3P11	0	0	0	0	0	0	1
ENSG00000118922	KLF12	2119	4826	597	1184	800	996	4051
ENSG00000118939	UCHL3	114	163	116	98	152	215	111
ENSG00000118946	PCDH17	745	585	113	230	53	56	480
ENSG00000118960	HS1BP3	656	1115	663	583	567	758	1120
ENSG00000118961	LDAH	1377	3055	901	1065	1217	1541	2582
ENSG00000118965	WDR35	1329	3526	887	1104	1838	2141	2931
ENSG00000118971	CCND2	9067	18599	2801	6590	3524	5253	18047
ENSG00000118972	FGF23	41	81	8	34	15	15	75
ENSG00000118976	OTUD4P1	1	13	0	4	5	5	19
ENSG00000118985	ELL2	853	1495	1527	964	1730	2032	1215
ENSG00000118990	GLRXP3	1	1	0	0	3	1	1
ENSG00000118997	DNAH7	65	68	6	24	9	21	59
ENSG00000119004	CYP20A1	486	1022	355	426	681	900	890
ENSG00000119013	NDUFB3	467	703	286	431	551	786	586
ENSG00000119041	GTF3C3	2156	4864	2144	1817	2790	3309	4147
ENSG00000119042	SATB2	1289	3446	174	972	237	292	3028
ENSG00000119048	UBE2B	927	1549	514	727	886	1078	1264
ENSG00000119121	TRPM6	20	18	58	23	105	120	24
ENSG00000119125	GDA	5	3	9	3	42	41	1
ENSG00000119138	KLF9	367	490	374	214	291	366	435
ENSG00000119139	TJP2	44	113	125	44	125	202	115
ENSG00000119147	ECRG4	21	26	24	15	69	74	29
ENSG00000119185	ITGB1BP1	652	1109	408	482	637	853	955
ENSG00000119203	CPSF3	2913	6270	3252	2910	4662	5708	5435
ENSG00000119227	PIGZ	27	40	45	32	26	33	45
ENSG00000119231	SENP5	1854	3587	1431	1343	1551	1930	3095
ENSG00000119242	CCDC92	585	588	104	216	123	183	568
ENSG00000119280	C1orf198	4055	5876	1808	2462	2592	3338	5155
ENSG00000119283	TRIM67	183	13	2	48	1	1	11
ENSG00000119285	HEATR1	3152	9066	4566	2881	8106	9398	7635
ENSG00000119314	PTBP3	4384	10262	6982	4456	8200	9648	8308
ENSG00000119318	RAD23B	8180	16510	9052	7465	13559	17318	14087
ENSG00000119321	FKBP15	1013	2006	791	814	1087	1480	1796
ENSG00000119326	CTNNAL1	1840	4419	1897	2001	2289	3035	3946
ENSG00000119328	ABITRAM	525	902	333	391	499	639	783
ENSG00000119333	DYNC2I2	1898	2624	1132	1436	1998	2725	2495
ENSG00000119335	SET	19668	43002	24534	18927	41877	54437	34373
ENSG00000119383	PTPA	5422	9576	4858	4922	7123	9624	8898
ENSG00000119392	GLE1	1155	2103	1034	854	1315	1821	1891
ENSG00000119396	RAB14	3147	5588	2038	2134	2845	3355	4427
ENSG00000119397	CNTRL	1866	3830	1092	1236	772	1014	3299
ENSG00000119401	TRIM32	898	1936	685	722	912	1237	1791
ENSG00000119402	FBXW2	2728	6558	3069	2305	4130	5189	5417
ENSG00000119403	PHF19	1204	1816	906	899	1856	2363	1585
ENSG00000119408	NEK6	2930	3365	715	1472	800	1048	2984
ENSG00000119411	BSPRY	77	46	313	95	254	390	50
ENSG00000119414	PPP6C	2543	5306	2494	2201	3580	4419	4341
ENSG00000119421	NDUFA8	927	1461	939	925	1690	2252	1364
ENSG00000119431	HDHD3	166	239	205	172	171	237	277
ENSG00000119440	LCN1P1	0	0	0	0	0	0	0
ENSG00000119446	RBM18	1005	1977	608	708	811	946	1478
ENSG00000119457	SLC46A2	3	4	3	2	0	3	9
ENSG00000119471	HSDL2	2236	2470	1863	1481	1822	2256	2118
ENSG00000119487	MAPKAP1	3248	5783	3648	3004	5344	6743	5095
ENSG00000119508	NR4A3	170	96	43	119	36	39	77
ENSG00000119509	INVS	497	1243	339	438	302	372	1199
ENSG00000119514	GALNT12	368	696	810	385	633	794	641
ENSG00000119522	DENND1A	1307	2663	959	1057	1325	1774	2420
ENSG00000119523	ALG2	705	1291	908	710	1404	1909	1170
ENSG00000119535	CSF3R	4	8	14	3	0	0	14
ENSG00000119537	KDSR	1497	2514	1630	1287	1863	2239	2041
ENSG00000119541	VPS4B	1498	2926	1656	1341	2469	3075	2484
ENSG00000119547	ONECUT2	700	1261	116	297	154	170	989
ENSG00000119559	C19orf25	794	1187	938	766	1298	1705	1186
ENSG00000119574	ZBTB45	601	1012	455	589	759	1054	985
ENSG00000119596	YLPM1	6094	13800	3998	4226	7625	9882	12161
ENSG00000119599	DCAF4	289	538	454	328	763	1002	549
ENSG00000119608	PROX2	6	28	7	10	8	7	23
ENSG00000119614	VSX2	20	69	3	13	9	13	76
ENSG00000119616	FCF1	1919	3392	2051	1870	3128	4321	2954
ENSG00000119630	PGF	107	265	85	100	106	143	246
ENSG00000119632	IFI27L2	436	612	245	367	290	365	568
ENSG00000119636	BBOF1	102	94	31	46	29	37	73
ENSG00000119638	NEK9	4043	9969	2787	3217	3688	4703	8918
ENSG00000119640	ACYP1	263	478	128	244	222	252	437
ENSG00000119650	IFT43	322	534	222	324	377	441	521
ENSG00000119655	NPC2	1363	2342	2343	1331	2421	3114	2185
ENSG00000119660	DPPA5P4	0	0	0	0	0	0	0
ENSG00000119661	DNAL1	897	1480	550	647	878	1043	1228
ENSG00000119669	IRF2BPL	5902	8256	3686	3755	4562	6227	7957
ENSG00000119673	ACOT2	315	147	71	237	169	222	167
ENSG00000119681	LTBP2	2010	2154	1816	1154	1938	2548	2095
ENSG00000119682	AREL1	2315	4464	1378	1626	2042	2644	3985
ENSG00000119684	MLH3	638	1714	661	563	927	1147	1422
ENSG00000119685	TTLL5	1203	2727	1136	947	1690	2199	2560
ENSG00000119686	FLVCR2	146	172	124	116	178	236	182
ENSG00000119688	ABCD4	1462	2905	1006	1339	1472	1922	2769
ENSG00000119689	DLST	3288	5886	3554	2928	4483	5980	5423
ENSG00000119698	PPP4R4	189	438	254	193	232	274	375
ENSG00000119699	TGFB3	177	178	46	81	79	70	186
ENSG00000119703	ZC2HC1C	40	51	52	36	71	137	43
ENSG00000119705	SLIRP	1244	1764	1405	1403	3118	4142	1529
ENSG00000119707	RBM25	4850	13664	4818	4008	8330	10259	10561
ENSG00000119711	ALDH6A1	1138	2677	1673	980	1493	1812	2196
ENSG00000119714	GPR68	135	114	86	90	178	214	122
ENSG00000119715	ESRRB	49	113	28	61	18	32	109
ENSG00000119718	EIF2B2	769	1241	719	730	1066	1511	1163
ENSG00000119720	NRDE2	744	1378	437	537	658	793	1267
ENSG00000119723	COQ6	141	226	87	101	111	124	194
ENSG00000119725	ZNF410	26	86	22	15	11	25	98
ENSG00000119729	RHOQ	893	1616	762	730	1254	1502	1340
ENSG00000119737	GPR75	56	116	38	28	107	167	122
ENSG00000119760	SUPT7L	1165	2211	815	981	1034	1374	1806
ENSG00000119771	KLHL29	508	893	256	283	425	618	836
ENSG00000119772	DNMT3A	5291	11082	3785	4371	8524	11062	9878
ENSG00000119777	TMEM214	1909	3271	1575	1628	2407	3319	2991
ENSG00000119778	ATAD2B	1456	3359	1005	937	1389	1731	2872
ENSG00000119782	FKBP1B	314	551	338	359	476	623	440
ENSG00000119787	ATL2	2099	5415	2517	1939	3176	3697	4480
ENSG00000119801	YPEL5	1777	2695	1032	1471	1268	1632	2304
ENSG00000119812	FAM98A	1793	3047	2477	1743	4865	6149	2551
ENSG00000119820	YIPF4	1573	2978	934	1138	1325	1572	2369
ENSG00000119844	AFTPH	896	2075	756	750	1141	1338	1635
ENSG00000119862	LGALSL	1059	3442	1021	966	1088	1306	2764
ENSG00000119865	CNRIP1	229	96	139	89	119	144	90
ENSG00000119866	BCL11A	848	890	829	719	1779	2226	785
ENSG00000119878	CRIPT	390	704	270	329	412	514	559
ENSG00000119888	EPCAM	2504	2538	6842	3392	10474	13608	2177
ENSG00000119899	SLC17A5	666	1012	825	566	896	1086	891
ENSG00000119900	OGFRL1	810	1398	465	640	614	710	1041
ENSG00000119906	SLF2	1758	4640	1017	1192	2089	2552	3686
ENSG00000119912	IDE	1728	4523	2103	1628	3392	3999	3781
ENSG00000119913	TECTB	15	0	0	8	0	0	0
ENSG00000119915	ELOVL3	8	8	10	8	11	18	7
ENSG00000119917	IFIT3	98	76	37	54	80	100	79
ENSG00000119919	NKX2-3	62	50	1	45	0	0	50
ENSG00000119922	IFIT2	86	58	11	36	17	26	58
ENSG00000119927	GPAM	1313	2382	1158	952	1908	2296	2084
ENSG00000119929	CUTC	600	988	643	583	783	1008	912
ENSG00000119938	PPP1R3C	134	475	72	111	110	143	399
ENSG00000119943	PYROXD2	161	495	22	124	75	105	475
ENSG00000119946	CNNM1	132	103	91	67	84	125	102
ENSG00000119950	MXI1	879	1561	433	538	250	364	1257
ENSG00000119953	SMNDC1	1724	3320	1716	1506	2820	3541	2626
ENSG00000119965	C10orf88	438	854	315	369	330	370	680
ENSG00000119969	HELLS	3576	10081	5593	3770	10996	14450	9091
ENSG00000119973	PRLHR	1	1	2	0	1	5	1
